"id","fdc_id","seq_num","food_attribute_type_id","name","value"
"3324575","747438","","","FoodOn Ontology Name For FDC Item","light red kidney bean"
"3324574","747438","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00003586"
"3324573","747438","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3324572","747438","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"3365461","747439","","","Ontology Name For Source","legume food product"
"3365460","747439","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"3365459","747439","","","FoodOn Ontology Name For FDC Item","dry beans food product"
"3365458","747439","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"3365457","747439","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3365456","747439","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"3324601","747439","","","Ontology Name For Source","legume food product"
"3324600","747439","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"3324599","747439","","","FoodOn Ontology Name For FDC Item","dry beans food product"
"3324598","747439","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"3324597","747439","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3324596","747439","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"3365419","747440","","","Ontology Name For Source","legume food product"
"3365418","747440","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"3365417","747440","","","FoodOn Ontology Name For FDC Item","dark red kidney bean"
"3365416","747440","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00003587"
"3365415","747440","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3365414","747440","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"3324559","747440","","","Ontology Name For Source","legume food product"
"3324558","747440","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"3324557","747440","","","FoodOn Ontology Name For FDC Item","dark red kidney bean"
"3324556","747440","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00003587"
"3324555","747440","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3324554","747440","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"3365455","747441","","","Ontology Name For Source","legume food product"
"3365454","747441","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"3365453","747441","","","FoodOn Ontology Name For FDC Item","dry beans food product"
"3365452","747441","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"3365451","747441","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3365450","747441","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"3324595","747441","","","Ontology Name For Source","legume food product"
"3324594","747441","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"3324593","747441","","","FoodOn Ontology Name For FDC Item","dry beans food product"
"3324592","747441","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"3324591","747441","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3324590","747441","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"3365485","747442","","","Ontology Name For Source","legume food product"
"3365484","747442","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"3365483","747442","","","FoodOn Ontology Name For FDC Item","dry beans food product"
"3365482","747442","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"3365481","747442","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3365480","747442","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"3324625","747442","","","Ontology Name For Source","legume food product"
"3324624","747442","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"3324623","747442","","","FoodOn Ontology Name For FDC Item","dry beans food product"
"3324622","747442","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"3324621","747442","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3324620","747442","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"3365479","747443","","","Ontology Name For Source","legume food product"
"3365478","747443","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"3365477","747443","","","FoodOn Ontology Name For FDC Item","dry beans food product"
"3365476","747443","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"3365475","747443","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3365474","747443","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"3324619","747443","","","Ontology Name For Source","legume food product"
"3324618","747443","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"3324617","747443","","","FoodOn Ontology Name For FDC Item","dry beans food product"
"3324616","747443","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"3324615","747443","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3324614","747443","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"3365395","747444","","","Ontology Name For Source","legume food product"
"3365394","747444","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"3365393","747444","","","FoodOn Ontology Name For FDC Item","dry beans food product"
"3365392","747444","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00001201"
"3365391","747444","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3365390","747444","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"3324535","747444","","","Ontology Name For Source","legume food product"
"3324534","747444","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"3324533","747444","","","FoodOn Ontology Name For FDC Item","dry beans food product"
"3324532","747444","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00001201"
"3324531","747444","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3324530","747444","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"3365467","747445","","","Ontology Name For Source","legume food product"
"3365466","747445","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"3365465","747445","","","FoodOn Ontology Name For FDC Item","dry beans food product"
"3365464","747445","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"3365463","747445","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3365462","747445","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"3324607","747445","","","Ontology Name For Source","legume food product"
"3324606","747445","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"3324605","747445","","","FoodOn Ontology Name For FDC Item","dry beans food product"
"3324604","747445","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"3324603","747445","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3324602","747445","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"3365431","747446","","","Ontology Name For Source","legume food product"
"3365430","747446","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"3365429","747446","","","FoodOn Ontology Name For FDC Item","great northern bean"
"3365428","747446","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03310058"
"3365427","747446","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3365426","747446","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"3324571","747446","","","Ontology Name For Source","legume food product"
"3324570","747446","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"3324569","747446","","","FoodOn Ontology Name For FDC Item","great northern bean"
"3324568","747446","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03310058"
"3324567","747446","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3324566","747446","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"3365557","747447","","","Ontology Name For Source","cruciferous food product"
"3365556","747447","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001169"
"3365555","747447","","","FoodOn Ontology Name For FDC Item","broccoli floret (raw)"
"3365554","747447","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03301713"
"3365553","747447","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3365552","747447","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3712"
"3324697","747447","","","Ontology Name For Source","cruciferous food product"
"3324696","747447","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001169"
"3324695","747447","","","FoodOn Ontology Name For FDC Item","broccoli floret (raw)"
"3324694","747447","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03301713"
"3324693","747447","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3324692","747447","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3712"
"3365965","747693","","","Ontology Name For Source","condiment food product"
"3365964","747693","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001133"
"3365963","747693","","","FoodOn Ontology Name For FDC Item","tomato catsup"
"3365962","747693","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03301460"
"3365961","747693","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3365960","747693","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4081"
"3325105","747693","","","Ontology Name For Source","condiment food product"
"3325104","747693","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001133"
"3325103","747693","","","FoodOn Ontology Name For FDC Item","tomato catsup"
"3325102","747693","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03301460"
"3325101","747693","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3325100","747693","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4081"
"290896","747693","","1000","","Catsup"
"3365725","747997","","","Ontology Name For Source","chicken egg food product"
"3365724","747997","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001275"
"3365723","747997","","","FoodOn Ontology Name For FDC Item","chicken egg white"
"3365722","747997","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03310155"
"3365721","747997","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3365720","747997","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9031"
"3324865","747997","","","Ontology Name For Source","chicken egg food product"
"3324864","747997","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001275"
"3324863","747997","","","FoodOn Ontology Name For FDC Item","chicken egg white"
"3324862","747997","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03310155"
"3324861","747997","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3324860","747997","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9031"
"3365737","748236","","","Ontology Name For Source","chicken egg food product"
"3365736","748236","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001275"
"3365735","748236","","","FoodOn Ontology Name For FDC Item","chicken egg yolk (raw)"
"3365734","748236","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_02020158"
"3365733","748236","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3365732","748236","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9031"
"3324877","748236","","","Ontology Name For Source","chicken egg food product"
"3324876","748236","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001275"
"3324875","748236","","","FoodOn Ontology Name For FDC Item","chicken egg yolk (raw)"
"3324874","748236","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_02020158"
"3324873","748236","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3324872","748236","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9031"
"3366103","748278","","","Ontology Name For Source","plant lipid food product"
"3366102","748278","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001174"
"3366101","748278","","","FoodOn Ontology Name For FDC Item","canola oil"
"3366100","748278","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03302578"
"3366099","748278","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3366098","748278","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3708"
"3325243","748278","","","Ontology Name For Source","plant lipid food product"
"3325242","748278","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001174"
"3325241","748278","","","FoodOn Ontology Name For FDC Item","canola oil"
"3325240","748278","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03302578"
"3325239","748278","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3325238","748278","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3708"
"290897","748278","","1000","","low erucic acid rapeseed oil"
"3366115","748323","","","Ontology Name For Source","plant lipid food product"
"3366114","748323","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001174"
"3366113","748323","","","FoodOn Ontology Name For FDC Item","corn oil"
"3366112","748323","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03301474"
"3366111","748323","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3366110","748323","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4577"
"3325255","748323","","","Ontology Name For Source","plant lipid food product"
"3325254","748323","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001174"
"3325253","748323","","","FoodOn Ontology Name For FDC Item","corn oil"
"3325252","748323","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03301474"
"3325251","748323","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3325250","748323","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4577"
"3366145","748366","","","Ontology Name For Source","plant lipid food product"
"3366144","748366","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001174"
"3366143","748366","","","FoodOn Ontology Name For FDC Item","soybean oil"
"3366142","748366","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03302776"
"3366141","748366","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3366140","748366","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3847"
"3325285","748366","","","Ontology Name For Source","plant lipid food product"
"3325284","748366","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001174"
"3325283","748366","","","FoodOn Ontology Name For FDC Item","soybean oil"
"3325282","748366","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03302776"
"3325281","748366","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3325280","748366","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3847"
"3366127","748608","","","Ontology Name For Source","plant lipid food product"
"3366126","748608","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001174"
"3366125","748608","","","FoodOn Ontology Name For FDC Item","olive oil (extra-virgin)"
"3366124","748608","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00002808"
"3366123","748608","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3366122","748608","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4146"
"3325267","748608","","","Ontology Name For Source","plant lipid food product"
"3325266","748608","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001174"
"3325265","748608","","","FoodOn Ontology Name For FDC Item","olive oil (extra-virgin)"
"3325264","748608","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00002808"
"3325263","748608","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3325262","748608","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4146"
"3365731","748967","","","Ontology Name For Source","chicken egg food product"
"3365730","748967","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001275"
"3365729","748967","","","FoodOn Ontology Name For FDC Item","chicken egg"
"3365728","748967","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03316061"
"3365727","748967","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3365726","748967","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9031"
"3324871","748967","","","Ontology Name For Source","chicken egg food product"
"3324870","748967","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001275"
"3324869","748967","","","FoodOn Ontology Name For FDC Item","chicken egg"
"3324868","748967","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03316061"
"3324867","748967","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3324866","748967","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9031"
"3366253","749420","","","Ontology Name For Source","swine food product"
"3366252","749420","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001132"
"3366251","749420","","","FoodOn Ontology Name For FDC Item","bacon (whole cut or pieces)"
"3366250","749420","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03317331"
"3366249","749420","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3366248","749420","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9822"
"3325393","749420","","","Ontology Name For Source","swine food product"
"3325392","749420","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001132"
"3325391","749420","","","FoodOn Ontology Name For FDC Item","bacon (whole cut or pieces)"
"3325390","749420","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03317331"
"3325389","749420","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3325388","749420","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9822"
"3365569","789828","","","Ontology Name For Source","milk or milk based food product"
"3365568","789828","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001257"
"3365567","789828","","","FoodOn Ontology Name For FDC Item","butter (unsalted)"
"3365566","789828","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03301777"
"3365565","789828","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3365564","789828","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9913"
"3324709","789828","","","Ontology Name For Source","milk or milk based food product"
"3324708","789828","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001257"
"3324707","789828","","","FoodOn Ontology Name For FDC Item","butter (unsalted)"
"3324706","789828","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03301777"
"3324705","789828","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3324704","789828","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9913"
"1832502","789830","","","Ingredients","bleached wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid, enzyme"
"1832528","789840","","","Ingredients","bleached enriched wheat flour (bleached wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), enzyme"
"1832342","789851","","","Ingredients","bleached wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid"
"1832332","789861","","","Ingredients","enriched bleached flour (wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid)"
"1832328","789871","","","Ingredients","bleached wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid"
"1832510","789881","","","Ingredients","bleached wheat flour, niacin, iron, thiamine mononitrate, riboflavin, enzymes, folic acid"
"3365863","789890","","","Ontology Name For Source","cereal grain food product"
"3365862","789890","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001093"
"3365861","789890","","","FoodOn Ontology Name For FDC Item","flour (all purpose)"
"3365860","789890","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03304534"
"3365859","789890","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3365858","789890","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4564"
"3325003","789890","","","Ontology Name For Source","cereal grain food product"
"3325002","789890","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001093"
"3325001","789890","","","FoodOn Ontology Name For FDC Item","flour (all purpose)"
"3325000","789890","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03304534"
"3324999","789890","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3324998","789890","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4564"
"1832494","789892","","","Ingredients","unbleached enriched wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid, microbial enzyme"
"1832498","789902","","","Ingredients","unbleached wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid"
"1832486","789912","","","Ingredients","unbleached  flour (wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, enzyme, folic acid)"
"1832520","789922","","","Ingredients","wheat flour, niacin, iron, thiamine mononitrate, riboflavin, enzymes, folic acid"
"1832490","789932","","","Ingredients","wheat flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid)"
"1832524","789942","","","Ingredients","unbleached wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid, enzyme"
"3365869","789951","","","Ontology Name For Source","cereal grain food product"
"3365868","789951","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001093"
"3365867","789951","","","FoodOn Ontology Name For FDC Item","white wheat flour (unbleached, enriched)"
"3365866","789951","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03301969"
"3365865","789951","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3365864","789951","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4564"
"3325009","789951","","","Ontology Name For Source","cereal grain food product"
"3325008","789951","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001093"
"3325007","789951","","","FoodOn Ontology Name For FDC Item","white wheat flour (unbleached, enriched)"
"3325006","789951","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03301969"
"3325005","789951","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3325004","789951","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4564"
"1832294","789953","","","Ingredients","organic einkorn flour"
"1832292","789953","","","Organic","Yes"
"1832506","789964","","","Ingredients","unbleached hard red wheat flour, malted barley flour"
"1832516","789975","","","Ingredients","organic wheat flour"
"1832514","789975","","","Organic","Yes"
"1832338","789986","","","Ingredients","organic wheat flour"
"1832336","789986","","","Organic","Yes"
"1832282","789997","","","Ingredients","organic unbleached white flour"
"1832280","789997","","","Organic","Yes"
"1832300","790008","","","Ingredients","organic wheat flour, organic malted barley flour"
"1832298","790008","","","Organic","Yes"
"3365875","790018","","","Ontology Name For Source","cereal grain food product"
"3365874","790018","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001093"
"3365873","790018","","","FoodOn Ontology Name For FDC Item","flour (unenriched, unbleached)"
"3365872","790018","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00003354"
"3365871","790018","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3365870","790018","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4564"
"3325015","790018","","","Ontology Name For Source","cereal grain food product"
"3325014","790018","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001093"
"3325013","790018","","","FoodOn Ontology Name For FDC Item","flour (unenriched, unbleached)"
"3325012","790018","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00003354"
"3325011","790018","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3325010","790018","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4564"
"1832288","790020","","","Ingredients","organic whole wheat flour"
"1832286","790020","","","Organic","Yes"
"1832312","790031","","","Ingredients","whole wheat flour"
"1832310","790031","","","Organic","No"
"1832446","790042","","","Ingredients","whole wheat flour"
"1832444","790042","","","Organic","No"
"1832324","790053","","","Ingredients","hard red whole wheat flour"
"1832322","790053","","","Organic","No"
"1832306","790064","","","Ingredients","organic whole wheat einkorn flour"
"1832304","790064","","","Organic","Yes"
"1832318","790075","","","Ingredients","whole grain hard red wheat"
"1832316","790075","","","Organic","No"
"3365881","790085","","","Ontology Name For Source","cereal grain food product"
"3365880","790085","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001093"
"3365879","790085","","","FoodOn Ontology Name For FDC Item","whole wheat flour"
"3365878","790085","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03302340"
"3365877","790085","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3365876","790085","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4564"
"3325021","790085","","","Ontology Name For Source","cereal grain food product"
"3325020","790085","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001093"
"3325019","790085","","","FoodOn Ontology Name For FDC Item","whole wheat flour"
"3325018","790085","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03302340"
"3325017","790085","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3325016","790085","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4564"
"1832452","790087","","","Ingredients","enriched flour (wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), malted barley flour"
"1832450","790087","","","Organic","No"
"1832482","790097","","","Ingredients","enriched flour (wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), malted barley flour, ascorbic acid"
"1832480","790097","","","Organic","No"
"1832440","790107","","","Ingredients","wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid, enzyme"
"1832438","790107","","","Organic","No"
"1832458","790117","","","Ingredients","unbleached wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid, enzyme"
"1832456","790117","","","Organic","No"
